"index","x","y","letter","order"
"1",0,0.743280815569972,"0",1
"2",0.0018018018018018,0.744207599629286,"0",2
"3",0.0018018018018018,0.758109360518999,"0",3
"4",0.00720720720720721,0.782205746061168,"0",4
"5",0.0252252252252252,0.82483781278962,"0",5
"6",0.0558558558558559,0.866543095458758,"0",6
"7",0.0972972972972973,0.902687673772011,"0",7
"8",0.122522522522523,0.919369786839666,"0",8
"9",0.167567567567568,0.942539388322521,"0",9
"10",0.2,0.955514365152919,"0",10
"11",0.264864864864865,0.974976830398517,"0",11
"12",0.324324324324324,0.987025023169602,"0",12
"13",0.401801801801802,0.996292863762743,"0",13
"14",0.479279279279279,1,"0",14
"15",0.518918918918919,1,"0",15
"16",0.585585585585586,0.997219647822057,"0",16
"17",0.663063063063063,0.98887859128823,"0",17
"18",0.731531531531531,0.975903614457831,"0",18
"19",0.769369369369369,0.965708989805375,"0",19
"20",0.805405405405405,0.953660797034291,"0",20
"21",0.843243243243243,0.93790546802595,"0",21
"22",0.868468468468468,0.924930491195551,"0",22
"23",0.89009009009009,0.911955514365153,"0",23
"24",0.918918918918919,0.890639481000927,"0",24
"25",0.94954954954955,0.860982391102873,"0",25
"26",0.972972972972973,0.828544949026877,"0",26
"27",0.987387387387387,0.798887859128823,"0",27
"28",0.998198198198198,0.758109360518999,"0",28
"29",1,0.254865616311399,"0",29
"30",0.996396396396396,0.229842446709917,"0",30
"31",0.985585585585586,0.194624652455978,"0",31
"32",0.972972972972973,0.169601482854495,"0",32
"33",0.953153153153153,0.14179796107507,"0",33
"34",0.935135135135135,0.122335495829472,"0",34
"35",0.906306306306306,0.0982391102873031,"0",35
"36",0.881081081081081,0.0815569972196478,"0",36
"37",0.848648648648649,0.0639481000926784,"0",37
"38",0.807207207207207,0.046339202965709,"0",38
"39",0.767567567567568,0.0333642261353105,"0",39
"40",0.711711711711712,0.0194624652455978,"0",40
"41",0.67027027027027,0.0120481927710843,"0",41
"42",0.609009009009009,0.0046339202965709,"0",42
"43",0.553153153153153,0.00092678405931418,"0",43
"44",0.479279279279279,0,"0",44
"45",0.427027027027027,0.00185356811862836,"0",45
"46",0.371171171171171,0.00648748841519926,"0",46
"47",0.32972972972973,0.0120481927710843,"0",47
"48",0.288288288288288,0.0194624652455978,"0",48
"49",0.232432432432432,0.0333642261353105,"0",49
"50",0.190990990990991,0.0472659870250232,"0",50
"51",0.163963963963964,0.0583873957367933,"0",51
"52",0.122522522522523,0.0797034291010195,"0",52
"53",0.0810810810810811,0.108433734939759,"0",53
"54",0.0504504504504504,0.138090824837813,"0",54
"55",0.0252252252252252,0.173308619091752,"0",55
"56",0.00900900900900901,0.209453197405005,"0",56
"57",0.0018018018018018,0.239110287303058,"0",57
"58",0,0.743280815569972,"0",58
"59",0.252252252252252,0.744207599629286,"0",59
"60",0.25045045045045,0.269694161260426,"0",60
"61",0.254054054054054,0.240963855421687,"0",61
"62",0.261261261261261,0.220574606116775,"0",62
"63",0.272072072072072,0.202038924930491,"0",63
"64",0.286486486486487,0.185356811862836,"0",64
"65",0.311711711711712,0.165894346617238,"0",65
"66",0.340540540540541,0.151065801668211,"0",66
"67",0.369369369369369,0.140871177015755,"0",67
"68",0.416216216216216,0.130676552363299,"0",68
"69",0.461261261261261,0.126042632066728,"0",69
"70",0.517117117117117,0.125115848007414,"0",70
"71",0.569369369369369,0.128822984244671,"0",71
"72",0.603603603603604,0.134383688600556,"0",72
"73",0.636036036036036,0.142724745134384,"0",73
"74",0.663063063063063,0.15291936978684,"0",74
"75",0.693693693693694,0.169601482854495,"0",75
"76",0.717117117117117,0.189063948100093,"0",76
"77",0.738738738738739,0.220574606116775,"0",77
"78",0.745945945945946,0.240963855421687,"0",78
"79",0.74954954954955,0.269694161260426,"0",79
"80",0.74954954954955,0.727525486561631,"0",80
"81",0.747747747747748,0.747914735866543,"0",81
"82",0.740540540540541,0.77386468952734,"0",82
"83",0.72972972972973,0.794253938832252,"0",83
"84",0.711711711711712,0.815569972196478,"0",84
"85",0.69009009009009,0.832252085264133,"0",85
"86",0.664864864864865,0.846153846153846,"0",86
"87",0.641441441441441,0.855421686746988,"0",87
"88",0.603603603603604,0.865616311399444,"0",88
"89",0.56036036036036,0.872103799814643,"0",89
"90",0.515315315315315,0.874884151992586,"0",90
"91",0.461261261261261,0.873957367933272,"0",91
"92",0.416216216216216,0.869323447636701,"0",92
"93",0.390990990990991,0.86468952734013,"0",93
"94",0.347747747747748,0.851714550509731,"0",94
"95",0.315315315315315,0.83595922150139,"0",95
"96",0.302702702702703,0.827618164967563,"0",96
"97",0.279279279279279,0.806302131603336,"0",97
"98",0.266666666666667,0.788693234476367,"0",98
"99",0.257657657657658,0.769230769230769,"0",99
"100",0.252252252252252,0.745134383688601,"0",100
"101",0.252252252252252,0.744207599629286,"0",101
"102",0,0.743280815569972,"0",102
"103",0.22,0.863984674329502,"1",1
"104",0.582790697674419,1,"1",2
"105",0.78,1,"1",3
"106",0.78,0,"1",4
"107",0.513953488372093,0,"1",5
"108",0.513953488372093,0.811302681992337,"1",6
"109",0.508372093023256,0.812260536398467,"1",7
"110",0.22,0.706896551724138,"1",8
"111",0.22,0.863026819923372,"1",9
"112",0.22,0.863984674329502,"1",10
"113",0,0.12018779342723,"2",1
"114",0.00185528756957328,0.12112676056338,"2",2
"115",0.00371057513914657,0.141784037558685,"2",3
"116",0.0111317254174397,0.167136150234742,"2",4
"117",0.0352504638218924,0.216901408450704,"2",5
"118",0.0760667903525046,0.270422535211268,"2",6
"119",0.120593692022263,0.313615023474178,"2",7
"120",0.181818181818182,0.36150234741784,"2",8
"121",0.256029684601113,0.410328638497653,"2",9
"122",0.341372912801484,0.460093896713615,"2",10
"123",0.530612244897959,0.563380281690141,"2",11
"124",0.580705009276438,0.593427230046948,"2",12
"125",0.62152133580705,0.620657276995305,"2",13
"126",0.656771799628942,0.647887323943662,"2",14
"127",0.690166975881262,0.68075117370892,"2",15
"128",0.710575139146568,0.709859154929578,"2",16
"129",0.721706864564007,0.739906103286385,"2",17
"130",0.721706864564007,0.773708920187793,"2",18
"131",0.714285714285714,0.793427230046948,"2",19
"132",0.705009276437848,0.807511737089202,"2",20
"133",0.690166975881262,0.822535211267606,"2",21
"134",0.673469387755102,0.834741784037559,"2",22
"135",0.634508348794063,0.853521126760563,"2",23
"136",0.589981447124304,0.865727699530516,"2",24
"137",0.560296846011132,0.870422535211268,"2",25
"138",0.526901669758813,0.873239436619718,"2",26
"139",0.471243042671614,0.873239436619718,"2",27
"140",0.430426716141002,0.869483568075117,"2",28
"141",0.382189239332096,0.859154929577465,"2",29
"142",0.35621521335807,0.849765258215962,"2",30
"143",0.324675324675325,0.832863849765258,"2",31
"144",0.296846011131725,0.808450704225352,"2",32
"145",0.285714285714286,0.793427230046948,"2",33
"146",0.274582560296846,0.769953051643192,"2",34
"147",0.269016697588126,0.737089201877934,"2",35
"148",0.012987012987013,0.737089201877934,"2",36
"149",0.0185528756957328,0.771830985915493,"2",37
"150",0.0296846011131725,0.804694835680751,"2",38
"151",0.0426716141001855,0.830046948356807,"2",39
"152",0.0630797773654917,0.859154929577465,"2",40
"153",0.0890538033395176,0.886384976525822,"2",41
"154",0.11317254174397,0.906103286384977,"2",42
"155",0.146567717996289,0.927699530516432,"2",43
"156",0.179962894248609,0.944600938967136,"2",44
"157",0.233766233766234,0.965258215962441,"2",45
"158",0.285714285714286,0.979342723004695,"2",46
"159",0.328385899814471,0.987793427230047,"2",47
"160",0.376623376623377,0.994366197183099,"2",48
"161",0.456400742115028,1,"2",49
"162",0.536178107606679,1,"2",50
"163",0.619666048237477,0.994366197183099,"2",51
"164",0.669758812615955,0.987793427230047,"2",52
"165",0.727272727272727,0.976525821596244,"2",53
"166",0.775510204081633,0.963380281690141,"2",54
"167",0.810760667903525,0.951173708920188,"2",55
"168",0.855287569573284,0.931455399061033,"2",56
"169",0.89239332096475,0.909859154929577,"2",57
"170",0.922077922077922,0.887323943661972,"2",58
"171",0.944341372912802,0.865727699530516,"2",59
"172",0.964749536178108,0.83849765258216,"2",60
"173",0.977736549165121,0.813145539906103,"2",61
"174",0.987012987012987,0.775586854460094,"2",62
"175",0.987012987012987,0.746478873239437,"2",63
"176",0.981447124304267,0.71830985915493,"2",64
"177",0.966604823747681,0.682629107981221,"2",65
"178",0.949907235621521,0.656338028169014,"2",66
"179",0.927643784786642,0.629107981220657,"2",67
"180",0.901669758812616,0.602816901408451,"2",68
"181",0.866419294990724,0.572769953051643,"2",69
"182",0.784786641929499,0.515492957746479,"2",70
"183",0.690166975881262,0.459154929577465,"2",71
"184",0.532467532467532,0.372769953051643,"2",72
"185",0.469387755102041,0.336150234741784,"2",73
"186",0.400742115027829,0.292018779342723,"2",74
"187",0.36178107606679,0.262910798122066,"2",75
"188",0.319109461966605,0.223474178403756,"2",76
"189",0.293135435992579,0.189671361502347,"2",77
"190",0.278293135435993,0.156807511737089,"2",78
"191",0.274582560296846,0.126760563380282,"2",79
"192",1,0.125821596244131,"2",80
"193",1,0,"2",81
"194",0,0,"2",82
"195",0,0.12018779342723,"2",83
"196",0,0.279549718574109,"3",1
"197",0.26007326007326,0.279549718574109,"3",2
"198",0.265567765567766,0.24953095684803,"3",3
"199",0.276556776556777,0.220450281425891,"3",4
"200",0.294871794871795,0.193245778611632,"3",5
"201",0.315018315018315,0.174484052532833,"3",6
"202",0.355311355311355,0.151969981238274,"3",7
"203",0.373626373626374,0.145403377110694,"3",8
"204",0.421245421245421,0.135084427767355,"3",9
"205",0.478021978021978,0.130393996247655,"3",10
"206",0.536630036630037,0.131332082551595,"3",11
"207",0.582417582417582,0.136022514071295,"3",12
"208",0.628205128205128,0.146341463414634,"3",13
"209",0.666666666666667,0.162288930581614,"3",14
"210",0.697802197802198,0.184803001876173,"3",15
"211",0.71978021978022,0.213883677298311,"3",16
"212",0.728937728937729,0.235459662288931,"3",17
"213",0.736263736263736,0.272045028142589,"3",18
"214",0.736263736263736,0.371482176360225,"3",19
"215",0.732600732600733,0.391181988742964,"3",20
"216",0.723443223443223,0.414634146341463,"3",21
